K;covariance;silhouette;Cal-Harabasz;BIC;DBCV;perplexity;wordEmbedding;docEmbedding;docEmbedding2
3;tied;0.3772278327094372;7454.304280871314;169261.22229351936;-0.837541531970996;150;glove;WMD;Distance
2;full;0.3545414089714099;5918.921464485954;169315.8759876854;-0.8345721436629074;150;glove;WMD;Distance
2;tied;0.3545108451137667;5902.758663201975;169328.659551875;-0.9128034820556583;150;glove;WMD;Distance
2;diag;0.3499080592560822;5697.836729951165;169589.4852812192;-0.88940680122566;150;glove;WMD;Distance
2;spherical;0.3508444095585195;5729.9925981989145;170020.82166903044;-0.7986734118923622;150;glove;WMD;Distance
13;diag;0.3439567933140622;8312.567488327393;157728.84942553096;-0.781774647668197;200;glove;WMD;Distance
13;spherical;0.3454835599894283;8411.841616694068;157732.99618690813;-0.7503184947634947;200;glove;WMD;Distance
14;full;0.35080566162097365;8285.28832734543;157777.49206326655;-0.7766883587045804;200;glove;WMD;Distance
14;spherical;0.34244754601462646;8437.552039870521;157778.7419019608;-0.7020408006850237;200;glove;WMD;Distance
14;diag;0.34667586849172355;8204.49306548092;157794.59693501054;-0.722658807549101;200;glove;WMD;Distance
13;full;0.3551825139127354;8510.536717197017;157796.54230514815;-0.7687647545579467;200;glove;WMD;Distance
12;full;0.3595121696306001;8545.728232120597;157803.95466053957;-0.7424246648790638;200;glove;WMD;Distance
14;tied;0.3558235387296402;8660.977669030764;157853.42972362926;-0.7107360735374153;200;glove;WMD;Distance
11;full;0.35782242317782414;8316.215946412882;157862.3776281807;-0.78302319433068;200;glove;WMD;Distance
12;diag;0.3533812332827915;8365.094709854542;157874.45787119577;-0.7899227431022295;200;glove;WMD;Distance
13;tied;0.36241068107848373;8741.124830675573;157886.1489469999;-0.7551123358683743;200;glove;WMD;Distance
11;diag;0.3631141607496611;8565.913956204471;157931.4963387051;-0.7704974585145548;200;glove;WMD;Distance
12;spherical;0.35190730649100915;8517.185825263676;157937.62785288627;-0.7759038592466893;200;glove;WMD;Distance
12;tied;0.35393998800328663;8537.558528321475;157964.44369155893;-0.7532481212965231;200;glove;WMD;Distance
10;full;0.34931942093645735;7950.954036890898;157976.55302100242;-0.7681028631086564;200;glove;WMD;Distance
11;spherical;0.35469163397780834;8480.537049102322;158010.45752256914;-0.7466415734684144;200;glove;WMD;Distance
11;tied;0.3419355678793346;8285.116916039451;158035.36629862315;-0.7904597441634272;200;glove;WMD;Distance
10;spherical;0.3531345127453438;8455.484918854216;158048.70962765074;-0.795365635022378;200;glove;WMD;Distance
9;full;0.3412386939553374;7749.97925551016;158060.41996231783;-0.7784701322810438;200;glove;WMD;Distance
10;diag;0.35548787314867664;8492.447536871852;158100.64035245002;-0.8183288988831645;200;glove;WMD;Distance
10;tied;0.35186384758859895;8508.029100507212;158124.0689608687;-0.7936642509306105;200;glove;WMD;Distance
9;spherical;0.3428800142657427;8336.936420981403;158127.0435365192;-0.8264179075912751;200;glove;WMD;Distance
9;diag;0.3545315406813498;8111.112752461966;158178.86999630948;-0.782461082935822;200;glove;WMD;Distance
9;tied;0.34460167260483043;8487.238242230454;158199.95231093117;-0.8297675855916954;200;glove;WMD;Distance
8;full;0.35153675299830156;7873.604097943692;158200.24921101696;-0.782540892588723;200;glove;WMD;Distance
8;tied;0.35761997853960603;8582.959250597747;158251.6704101827;-0.87093947880253;200;glove;WMD;Distance
8;diag;0.3558879966502102;8468.75483764074;158255.47832448984;-0.834810630668906;200;glove;WMD;Distance
6;full;0.3455608065230434;7780.414267327343;158261.384933871;-0.8042798040845324;200;glove;WMD;Distance
7;full;0.3531098871387757;7955.784420829213;158265.52622703573;-0.7670495548651274;200;glove;WMD;Distance
8;spherical;0.3582311190567773;8574.57592290344;158267.43141268604;-0.8319179976250063;200;glove;WMD;Distance
7;diag;0.3669458124994817;8253.722937084523;158328.32936022134;-0.7447323695198114;200;glove;WMD;Distance
6;diag;0.3404489161772051;7729.061892874921;158338.6759794003;-0.82249558699505;200;glove;WMD;Distance
5;full;0.35101421594843896;7450.071318781965;158392.4631013152;-0.8414501611173693;200;glove;WMD;Distance
5;diag;0.3368226935607404;7156.229320620503;158496.04169765353;-0.8579595347538598;200;glove;WMD;Distance
7;tied;0.36693490976279053;8416.687330617646;158532.67617295557;-0.7793699123516328;200;glove;WMD;Distance
7;spherical;0.3681690484410631;8418.917880634895;158550.47178297132;-0.790937406069139;200;glove;WMD;Distance
6;spherical;0.3333276598889913;7821.288549191934;158569.40181979942;-0.8269772994542931;200;glove;WMD;Distance
6;tied;0.34558234808386074;8054.278147791553;158687.19873269965;-0.8200490616771949;200;glove;WMD;Distance
4;full;0.3720187910791174;8105.288161777478;158697.29380935206;-0.8673352187421304;200;glove;WMD;Distance
4;diag;0.3690670951650139;8037.806878183558;158741.76900687336;-0.8346431020395625;200;glove;WMD;Distance
5;tied;0.35232764110404013;8181.775837364239;158743.97752396303;-0.8111402966867187;200;glove;WMD;Distance
5;spherical;0.3548096804594706;8228.362244839864;158753.0986975389;-0.8474008283732908;200;glove;WMD;Distance
3;full;0.3944566454284467;8030.912466638817;158977.9818240254;-0.831219989383058;200;glove;WMD;Distance
4;tied;0.323935353398532;6985.445634665309;159126.36199107097;-0.8745058256197199;200;glove;WMD;Distance
4;spherical;0.37118350789684174;8132.885884054258;159144.0054393764;-0.8595288915677837;200;glove;WMD;Distance
3;diag;0.3916297827281447;7937.991696296212;159292.5840420172;-0.8809612082655154;200;glove;WMD;Distance
3;tied;0.38537973713559603;7744.416790000509;159635.18036293835;-0.8214137075629874;200;glove;WMD;Distance
3;spherical;0.3940299206162598;8020.408049844109;159748.69204878435;-0.844286293603369;200;glove;WMD;Distance
2;full;0.3602454725889088;5959.577782555301;159874.88775136892;-0.8743294624340785;200;glove;WMD;Distance
2;tied;0.36096107451030607;5982.924276841124;159985.02398348064;-0.8578930295225959;200;glove;WMD;Distance
2;diag;0.3424050396072263;5380.736417120161;160138.20225666527;-0.9215225993776925;200;glove;WMD;Distance
2;spherical;0.34992300423790423;5629.975075803432;160731.2681970944;-0.8275275442293759;200;glove;WMD;Distance
